code,nom,description,version,organisme,statut,secteur
ISO 26987:2008,97.150 - Floor coverings,,2008,ISO,actif,Industrie & Mécanique
ISO/IEC 27017:2015,03.100.70 - Management systems,,2015,ISO/IEC,actif,Services & Management
ISO/AWI 16355-2,03.120.30 - Application of statistical methods,,,ISO,en cours,Services & Management
ISO/TS 21219-21:2018,03.220.01 - Transport in general,,2018,ISO,actif,Services & Management
ISO/TS 19299:2015,03.220.20 - Road transport,,2015,ISO,actif,Services & Management
ISO 17468:2016,07.100.30 - Food microbiology,,2016,ISO,actif,Métrologie & Sciences
ISO 10524-3:2005/Amd 1:2013,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,2005,ISO,actif,Santé & Médecine
ISO 8548-4:1998,"11.040.40 - Implants for surgery, prosthetics and orthotics",,1998,ISO,actif,Santé & Médecine
ISO 11979-10:2006,11.040.70 - Ophthalmic equipment,,2006,ISO,actif,Santé & Médecine
ISO 15912:2006,11.060.10 - Dental materials,,2006,ISO,actif,Santé & Médecine
ISO 13397-2:1996,11.060.20 - Dental equipment,,1996,ISO,actif,Santé & Médecine
ISO 18365:2013,17.120.20 - Flow in open channels,,2013,ISO,actif,Métrologie & Sciences
ISO/ASTM 51275:2004,17.240 - Radiation measurements,,2004,ISO,actif,Métrologie & Sciences
ISO 12131-2:2016,21.100.10 - Plain bearings,,2016,ISO,actif,Industrie & Mécanique
ISO 7063:2018,21.100.20 - Rolling bearings,,2018,ISO,actif,Industrie & Mécanique
ISO 13341:2010/Amd 1:2015,23.020.35 - Gas cylinders,,2010,ISO,actif,Industrie & Mécanique
ISO 10303-108:2005/Cor 1:2008,25.040.40 - Industrial process measurement and control,,2005,ISO,actif,Industrie & Mécanique
ISO/CD 25239-5,25.160.10 - Welding processes,,,ISO,en cours,Industrie & Mécanique
ISO 17643:2015,25.160.40 - Welded joints and welds,,2015,ISO,actif,Industrie & Mécanique
ISO 21164:2018,25.220.40 - Metallic coatings,,2018,ISO,actif,Industrie & Mécanique
ISO/IEC CD 38506,35.020 - Information technology (IT) in general,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC CD 15408-5,35.030 - IT Security,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-1:2004/Amd 2:2007,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,2004,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-13:2002,35.060 - Languages used in information technology,,2002,ISO/IEC,actif,Informatique & Technologies
ISO/IEC TR 16326:1999,35.080 - Software,,1999,ISO/IEC,actif,Informatique & Technologies
ISO/IEC/IEEE 18883:2016,35.110 - Networking,,2016,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14776-414:2009,35.200 - Interface and interconnection equipment,,2009,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-3:2010/Cor 1:2013,35.240.15 - Identification cards. Chip cards. Biometrics,,2010,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10166-2:1991,35.240.20 - IT applications in office work,,1991,ISO/IEC,actif,Informatique & Technologies
ISO/TS 18062:2016,35.240.80 - IT applications in health care technology,,2016,ISO,actif,Informatique & Technologies
ISO 18914:2002,"37.040.20 - Photographic paper, films and plates. Cartridges",,2002,ISO,actif,Informatique & Technologies
ISO 8622:1990,37.060.20 - Motion picture films. Cartridges,,1990,ISO,actif,Informatique & Technologies
ISO 16850:2007,43.020 - Road vehicles in general,,2007,ISO,actif,Transport & Automobile
ISO 22902-4:2006,43.040.15 - Car informatics. On board computer systems,,2006,ISO,actif,Transport & Automobile
ISO/CD 14945,47.080 - Small craft,,,ISO,en cours,Maritime
ISO 2315:1980,49.060 - Aerospace electric equipment and systems,,1980,ISO,actif,Aéronautique & Espace
ISO 23933:2006,49.080 - Aerospace fluid systems and components,,2006,ISO,actif,Aéronautique & Espace
ISO 15865:2005,49.140 - Space systems and operations,,2005,ISO,actif,Aéronautique & Espace
ISO 15442:2012/Amd 1:2015,53.020.20 - Cranes,,2012,ISO,actif,Industrie & Mécanique
ISO/CD 6750-2,53.100 - Earth-moving machinery,,,ISO,en cours,Industrie & Mécanique
ISO 105-F07:2001,59.080.01 - Textiles in general,,2001,ISO,actif,Industrie & Mécanique
ISO/CD 17234-1,59.140.30 - Leather and furs,,,ISO,en cours,Industrie & Mécanique
ISO 21147:2003,"65.160 - Tobacco, tobacco products and related equipment",,2003,ISO,actif,Agriculture & Agroalimentaire
ISO 15774:2017,67.200.10 - Animal and vegetable fats and oils,,2017,ISO,actif,Agriculture & Agroalimentaire
ISO/TR 18394:2016,71.040.40 - Chemical analysis,,2016,ISO,actif,Chimie & Matériaux
ISO 3849:1981,71.100.60 - Essential oils,,1981,ISO,actif,Chimie & Matériaux
ISO 15237:2016,73.040 - Coals,,2016,ISO,actif,Énergie & Ressources
ISO/TR 19686-1:2014,75.080 - Petroleum products in general,,2014,ISO,actif,Énergie & Ressources
ISO 16486-6:2012,75.200 - Petroleum products and natural gas handling equipment,,2012,ISO,actif,Énergie & Ressources
ISO 14317:2015,77.160 - Powder metallurgy,,2015,ISO,actif,Chimie & Matériaux
ISO 26602:2017,81.060.30 - Advanced ceramics,,2017,ISO,actif,Chimie & Matériaux
ISO 6225-1:1984,83.040.10 - Latex and raw rubber,,1984,ISO,actif,Chimie & Matériaux
ISO 1434:1975,83.060 - Rubber,,1975,ISO,actif,Chimie & Matériaux
ISO 15320:2011,85.040 - Pulps,,2011,ISO,actif,Industrie & Mécanique
ISO 5636-4:2005,85.060 - Paper and board,,2005,ISO,actif,Industrie & Mécanique
ISO 21003-5:2008,91.140.60 - Water supply systems,,2008,ISO,actif,Construction & BTP
ISO/IEC 27019:2017,03.100.70 - Management systems,,2017,ISO/IEC,actif,Services & Management
ISO/DIS 16355-3,03.120.30 - Application of statistical methods,,,ISO,en cours,Services & Management
ISO/TS 21219-22:2017,03.220.01 - Transport in general,,2017,ISO,actif,Services & Management
ISO/DTS 19468,03.220.20 - Road transport,,,ISO,en cours,Services & Management
ISO 17604:2003,07.100.30 - Food microbiology,,2003,ISO,actif,Métrologie & Sciences
ISO/FDIS 10524-3,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,,ISO,en cours,Santé & Médecine
ISO 8548-5:2003,"11.040.40 - Implants for surgery, prosthetics and orthotics",,2003,ISO,actif,Santé & Médecine
ISO 11979-10:2006/Amd 1:2014,11.040.70 - Ophthalmic equipment,,2006,ISO,actif,Santé & Médecine
ISO 15912:2006/Amd 1:2011,11.060.10 - Dental materials,,2006,ISO,actif,Santé & Médecine
ISO 13397-2:1996/Cor 1:1997,11.060.20 - Dental equipment,,1996,ISO,actif,Santé & Médecine
ISO 18481:2017,17.120.20 - Flow in open channels,,2017,ISO,actif,Métrologie & Sciences
ISO 14839-2:2004,"17.160 - Vibrations, shock and vibration measurements",,2004,ISO,actif,Métrologie & Sciences
ISO/ASTM 51275:2013,17.240 - Radiation measurements,,2013,ISO,actif,Métrologie & Sciences
ISO 12131-3:2001,21.100.10 - Plain bearings,,2001,ISO,actif,Industrie & Mécanique
ISO 8443:1985,21.100.20 - Rolling bearings,,1985,ISO,actif,Industrie & Mécanique
ISO/TR 13763:1994,23.020.35 - Gas cylinders,,1994,ISO,actif,Industrie & Mécanique
ISO 10303-108:2005/Cor 2:2014,25.040.40 - Industrial process measurement and control,,2005,ISO,actif,Industrie & Mécanique
ISO 17653:2003,25.160.40 - Welded joints and welds,,2003,ISO,actif,Industrie & Mécanique
ISO 18555:2016,25.220.20 - Surface treatment,,2016,ISO,actif,Industrie & Mécanique
ISO/DIS 21874,25.220.40 - Metallic coatings,,,ISO,en cours,Industrie & Mécanique
ISO/IEC TR 90006:2013,35.020 - Information technology (IT) in general,,2013,ISO/IEC,actif,Informatique & Technologies
ISO/IEC TR 15443-1:2005,35.030 - IT Security,,2005,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-1:2004/Amd 3:2007,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,2004,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 18046:2006,35.040.50 - Automatic identification and data capture techniques,,2006,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-13:2003,35.060 - Languages used in information technology,,2003,ISO/IEC,actif,Informatique & Technologies
ISO/IEC/IEEE 16326:2009,35.080 - Software,,2009,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 19637:2016,35.110 - Networking,,2016,ISO/IEC,actif,Informatique & Technologies
ISO/IEC CD 14776-415,35.200 - Interface and interconnection equipment,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-5:1998,35.240.15 - Identification cards. Chip cards. Biometrics,,1998,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10166-2:1991/Amd 1:1995,35.240.20 - IT applications in office work,,1991,ISO/IEC,actif,Informatique & Technologies
ISO 18104:2003,35.240.80 - IT applications in health care technology,,2003,ISO,actif,Informatique & Technologies
ISO 18914:2013,"37.040.20 - Photographic paper, films and plates. Cartridges",,2013,ISO,actif,Informatique & Technologies
ISO 8622:1998,37.060.20 - Motion picture films. Cartridges,,1998,ISO,actif,Informatique & Technologies
ISO 16850:2007/Amd 1:2013,43.020 - Road vehicles in general,,2007,ISO,actif,Transport & Automobile
ISO 22902-5:2006,43.040.15 - Car informatics. On board computer systems,,2006,ISO,actif,Transport & Automobile
ISO 14946:2001,47.080 - Small craft,,2001,ISO,actif,Maritime
ISO 2436:1973,49.060 - Aerospace electric equipment and systems,,1973,ISO,actif,Aéronautique & Espace
ISO 23935:2006,49.080 - Aerospace fluid systems and components,,2006,ISO,actif,Aéronautique & Espace
ISO 15887:2000,49.140 - Space systems and operations,,2000,ISO,actif,Aéronautique & Espace
ISO 15513:2000,53.020.20 - Cranes,,2000,ISO,actif,Industrie & Mécanique
ISO 7095:1982,53.100 - Earth-moving machinery,,1982,ISO,actif,Industrie & Mécanique
ISO 105-F09:2009,59.080.01 - Textiles in general,,2009,ISO,actif,Industrie & Mécanique
ISO 17234-2:2011,59.140.30 - Leather and furs,,2011,ISO,actif,Industrie & Mécanique
ISO 22867:2004,65.060.80 - Forestry equipment,,2004,ISO,actif,Agriculture & Agroalimentaire
ISO/FDIS 21160,"65.160 - Tobacco, tobacco products and related equipment",,,ISO,en cours,Agriculture & Agroalimentaire
ISO 15788-1:1999,67.200.10 - Animal and vegetable fats and oils,,1999,ISO,actif,Agriculture & Agroalimentaire
ISO/TS 18507:2015,71.040.40 - Chemical analysis,,2015,ISO,actif,Chimie & Matériaux
ISO 3849:2003,71.100.60 - Essential oils,,2003,ISO,actif,Chimie & Matériaux
ISO 15238:2003,73.040 - Coals,,2003,ISO,actif,Énergie & Ressources
ISO/TR 19686-2:2018,75.080 - Petroleum products in general,,2018,ISO,actif,Énergie & Ressources
ISO/WD 16486-6,75.200 - Petroleum products and natural gas handling equipment,,,ISO,actif,Énergie & Ressources
ISO 27447:2009,81.060.30 - Advanced ceramics,,2009,ISO,actif,Chimie & Matériaux
ISO 6225-1:2006,83.040.10 - Latex and raw rubber,,2006,ISO,actif,Chimie & Matériaux
ISO 1434:1995,83.060 - Rubber,,1995,ISO,actif,Chimie & Matériaux
ISO 15360-1:2000,85.040 - Pulps,,2000,ISO,actif,Industrie & Mécanique
ISO 5636-4:2013,85.060 - Paper and board,,2013,ISO,actif,Industrie & Mécanique
ISO/TS 21003-7:2008,91.140.60 - Water supply systems,,2008,ISO,actif,Construction & BTP
ISO 10284:1997,01.080.20 - Graphical symbols for use on specific equipment,,1997,ISO,actif,Services & Management
ISO/IEC TR 27019:2013,03.100.70 - Management systems,,2013,ISO/IEC,actif,Services & Management
ISO 16355-4:2017,03.120.30 - Application of statistical methods,,2017,ISO,actif,Services & Management
ISO/TS 21219-23:2016,03.220.01 - Transport in general,,2016,ISO,actif,Services & Management
ISO 19638,03.220.20 - Road transport,,,ISO,actif,Services & Management
ISO 17604:2003/Amd 1:2009,07.100.30 - Food microbiology,,2003,ISO,actif,Métrologie & Sciences
ISO 10524-4:2008,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,2008,ISO,actif,Santé & Médecine
ISO 11979-10:2018,11.040.70 - Ophthalmic equipment,,2018,ISO,actif,Santé & Médecine
ISO 15912:2016,11.060.10 - Dental materials,,2016,ISO,actif,Santé & Médecine
ISO 13397-2:2005,11.060.20 - Dental equipment,,2005,ISO,actif,Santé & Médecine
ISO/TR 19234:2016,17.120.20 - Flow in open channels,,2016,ISO,actif,Métrologie & Sciences
ISO 14839-3:2006,"17.160 - Vibrations, shock and vibration measurements",,2006,ISO,actif,Métrologie & Sciences
ISO/ASTM 51276:2002,17.240 - Radiation measurements,,2002,ISO,actif,Métrologie & Sciences
ISO 12132:1999,21.100.10 - Plain bearings,,1999,ISO,actif,Industrie & Mécanique
ISO 8443:1985/Cor 1:1990,21.100.20 - Rolling bearings,,1985,ISO,actif,Industrie & Mécanique
ISO/TR 13763:1994/Cor 1:1996,23.020.35 - Gas cylinders,,1994,ISO,actif,Industrie & Mécanique
ISO 10303-109:2004,25.040.40 - Industrial process measurement and control,,2004,ISO,actif,Industrie & Mécanique
ISO 17653:2012,25.160.40 - Welded joints and welds,,2012,ISO,actif,Industrie & Mécanique
ISO/DIS 18771,25.220.20 - Surface treatment,,,ISO,en cours,Industrie & Mécanique
ISO 21968:2005,25.220.40 - Metallic coatings,,2005,ISO,actif,Industrie & Mécanique
ISO/IEC TR 15443-1:2012,35.030 - IT Security,,2012,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-1:2004/Cor 1:2006,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,2004,ISO/IEC,actif,Informatique & Technologies
ISO/IEC TR 18046:2005,35.040.50 - Automatic identification and data capture techniques,,2005,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-13:2003/Cor 1:2005,35.060 - Languages used in information technology,,2003,ISO/IEC,actif,Informatique & Technologies
ISO/IEC/IEEE CD 16326,35.080 - Software,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14776-452:2005,35.200 - Interface and interconnection equipment,,2005,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-5:2006,35.240.15 - Identification cards. Chip cards. Biometrics,,2006,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10166-2:1991/Amd 2:1996,35.240.20 - IT applications in office work,,1991,ISO/IEC,actif,Informatique & Technologies
ISO 18104:2014,35.240.80 - IT applications in health care technology,,2014,ISO,actif,Informatique & Technologies
ISO 18915:2000,"37.040.20 - Photographic paper, films and plates. Cartridges",,2000,ISO,actif,Informatique & Technologies
ISO 8687:1987,37.060.20 - Motion picture films. Cartridges,,1987,ISO,actif,Informatique & Technologies
ISO 22902-6:2006,43.040.15 - Car informatics. On board computer systems,,2006,ISO,actif,Transport & Automobile
ISO/CD 14946,47.080 - Small craft,,,ISO,en cours,Maritime
ISO 2574:1974,49.060 - Aerospace electric equipment and systems,,1974,ISO,actif,Aéronautique & Espace
ISO 27996:2009,49.080 - Aerospace fluid systems and components,,2009,ISO,actif,Aéronautique & Espace
ISO 15887:2000/Cor 1:2009,49.140 - Space systems and operations,,2000,ISO,actif,Aéronautique & Espace
ISO 105-F10:1989,59.080.01 - Textiles in general,,1989,ISO,actif,Industrie & Mécanique
ISO 17235:2002,59.140.30 - Leather and furs,,2002,ISO,actif,Industrie & Mécanique
ISO 22867:2004/Cor 1:2006,65.060.80 - Forestry equipment,,2004,ISO,actif,Agriculture & Agroalimentaire
ISO/FDIS 21330,"65.160 - Tobacco, tobacco products and related equipment",,,ISO,en cours,Agriculture & Agroalimentaire
ISO 15788-2:2003,67.200.10 - Animal and vegetable fats and oils,,2003,ISO,actif,Agriculture & Agroalimentaire
ISO 18516:2006,71.040.40 - Chemical analysis,,2006,ISO,actif,Chimie & Matériaux
ISO 4096:1978,71.100.60 - Essential oils,,1978,ISO,actif,Chimie & Matériaux
ISO 15238:2016,73.040 - Coals,,2016,ISO,actif,Énergie & Ressources
ISO/TR 19686-100:2016,75.080 - Petroleum products in general,,2016,ISO,actif,Énergie & Ressources
ISO 15551-1:2015,"75.180.10 - Exploratory, drilling and extraction equipment",,2015,ISO,actif,Énergie & Ressources
ISO 16708:2006,75.200 - Petroleum products and natural gas handling equipment,,2006,ISO,actif,Énergie & Ressources
ISO 17352:2008,77.160 - Powder metallurgy,,2008,ISO,actif,Chimie & Matériaux
ISO/CD 27447,81.060.30 - Advanced ceramics,,,ISO,en cours,Chimie & Matériaux
ISO 6225-2:1983,83.040.10 - Latex and raw rubber,,1983,ISO,actif,Chimie & Matériaux
ISO 1434:2016,83.060 - Rubber,,2016,ISO,actif,Chimie & Matériaux
ISO 15360-2:2001,85.040 - Pulps,,2001,ISO,actif,Industrie & Mécanique
ISO 5636-5:1986,85.060 - Paper and board,,1986,ISO,actif,Industrie & Mécanique
ISO/TS 21003-7:2008/Amd 1:2010,91.140.60 - Water supply systems,,2008,ISO,actif,Construction & BTP
ISO/IEC 27021:2017,03.100.70 - Management systems,,2017,ISO/IEC,actif,Services & Management
ISO/AWI 16355-4,03.120.30 - Application of statistical methods,,,ISO,en cours,Services & Management
ISO/TS 21219-24:2017,03.220.01 - Transport in general,,2017,ISO,actif,Services & Management
ISO/TR 19639:2015,03.220.20 - Road transport,,2015,ISO,actif,Services & Management
ISO 17604:2015,07.100.30 - Food microbiology,,2015,ISO,actif,Métrologie & Sciences
ISO 10651-1:1993,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,1993,ISO,actif,Santé & Médecine
ISO 11980:1997,11.040.70 - Ophthalmic equipment,,1997,ISO,actif,Santé & Médecine
ISO/TS 16506:2017,11.060.10 - Dental materials,,2017,ISO,actif,Santé & Médecine
ISO 13397-2:2005/Amd 1:2012,11.060.20 - Dental equipment,,2005,ISO,actif,Santé & Médecine
ISO 22899-1:2007,13.220.50 - Fire-resistance of building materials and elements,,2007,ISO,actif,Environnement & Développement durable
ISO/DTR 21044-1,17.120.20 - Flow in open channels,,,ISO,actif,Métrologie & Sciences
ISO 14839-4:2012,"17.160 - Vibrations, shock and vibration measurements",,2012,ISO,actif,Métrologie & Sciences
ISO 12132:2017,21.100.10 - Plain bearings,,2017,ISO,actif,Industrie & Mécanique
ISO 8443:1999,21.100.20 - Rolling bearings,,1999,ISO,actif,Industrie & Mécanique
ISO 13769:2002,23.020.35 - Gas cylinders,,2002,ISO,actif,Industrie & Mécanique
ISO 10303-109:2004/Cor 1:2010,25.040.40 - Industrial process measurement and control,,2004,ISO,actif,Industrie & Mécanique
ISO 17654:2003,25.160.40 - Welded joints and welds,,2003,ISO,actif,Industrie & Mécanique
ISO/CD 21968,25.220.40 - Metallic coatings,,,ISO,en cours,Industrie & Mécanique
ISO/IEC TR 15443-2:2005,35.030 - IT Security,,2005,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-1:2004/Cor 2:2007,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,2004,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 18046-1:2011,35.040.50 - Automatic identification and data capture techniques,,2011,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-13:2008,35.060 - Languages used in information technology,,2008,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 16350:2015,35.080 - Software,,2015,ISO/IEC,actif,Informatique & Technologies
ISO/IEC DIS 21228,35.110 - Networking,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14776-453:2009,35.200 - Interface and interconnection equipment,,2009,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-5:2014,35.240.15 - Identification cards. Chip cards. Biometrics,,2014,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10166-2:1991/Cor 1:1994,35.240.20 - IT applications in office work,,1991,ISO/IEC,actif,Informatique & Technologies
ISO 18232:2006,35.240.80 - IT applications in health care technology,,2006,ISO,actif,Informatique & Technologies
ISO 18917:1999,"37.040.20 - Photographic paper, films and plates. Cartridges",,1999,ISO,actif,Informatique & Technologies
ISO 8758:1992,37.060.20 - Motion picture films. Cartridges,,1992,ISO,actif,Informatique & Technologies
ISO 22902-7:2006,43.040.15 - Car informatics. On board computer systems,,2006,ISO,actif,Transport & Automobile
ISO 15083:2003,47.080 - Small craft,,2003,ISO,actif,Maritime
ISO 15887:2013,49.140 - Space systems and operations,,2013,ISO,actif,Aéronautique & Espace
ISO 105-F10:1989/Amd 1:2009,59.080.01 - Textiles in general,,1989,ISO,actif,Industrie & Mécanique
ISO 17235:2011,59.140.30 - Leather and furs,,2011,ISO,actif,Industrie & Mécanique
ISO 21766,"65.160 - Tobacco, tobacco products and related equipment",,,ISO,actif,Agriculture & Agroalimentaire
ISO 16035:2003,67.200.10 - Animal and vegetable fats and oils,,2003,ISO,actif,Agriculture & Agroalimentaire
ISO/FDIS 18516,71.040.40 - Chemical analysis,,,ISO,en cours,Chimie & Matériaux
ISO 4715:1978,71.100.60 - Essential oils,,1978,ISO,actif,Chimie & Matériaux
ISO 15585:2006,73.040 - Coals,,2006,ISO,actif,Énergie & Ressources
ISO 20764:2003,75.080 - Petroleum products in general,,2003,ISO,actif,Énergie & Ressources
ISO 16070:2001,"75.180.10 - Exploratory, drilling and extraction equipment",,2001,ISO,actif,Énergie & Ressources
ISO 16923:2016,75.200 - Petroleum products and natural gas handling equipment,,2016,ISO,actif,Énergie & Ressources
ISO 4545:1993,77.040.10 - Mechanical testing of metals,,1993,ISO,actif,Chimie & Matériaux
ISO 18549-1:2009,77.160 - Powder metallurgy,,2009,ISO,actif,Chimie & Matériaux
ISO 27448:2009,81.060.30 - Advanced ceramics,,2009,ISO,actif,Chimie & Matériaux
ISO 6225-2:1990,83.040.10 - Latex and raw rubber,,1990,ISO,actif,Chimie & Matériaux
ISO 15360-2:2001/Cor 1:2007,85.040 - Pulps,,2001,ISO,actif,Industrie & Mécanique
ISO 5636-5:1986/Cor 1:1990,85.060 - Paper and board,,1986,ISO,actif,Industrie & Mécanique
ISO/DIS 21053,91.140.60 - Water supply systems,,,ISO,en cours,Construction & BTP
ISO 16355-5:2017,03.120.30 - Application of statistical methods,,2017,ISO,actif,Services & Management
ISO/TS 21219-25:2017,03.220.01 - Transport in general,,2017,ISO,actif,Services & Management
ISO/TS 20026:2017,03.220.20 - Road transport,,2017,ISO,actif,Services & Management
ISO/TS 17728:2015,07.100.30 - Food microbiology,,2015,ISO,actif,Métrologie & Sciences
ISO 10651-2:1996,"11.040.10 - Anaesthetic, respiratory and reanimation equipment",,1996,ISO,actif,Santé & Médecine
ISO 11980:1997/Cor 1:1998,11.040.70 - Ophthalmic equipment,,1997,ISO,actif,Santé & Médecine
ISO 16744:2003,11.060.10 - Dental materials,,2003,ISO,actif,Santé & Médecine
ISO 13397-3:1996,11.060.20 - Dental equipment,,1996,ISO,actif,Santé & Médecine
ISO 14915-1:2002,13.180 - Ergonomics,,2002,ISO,actif,Environnement & Développement durable
ISO/TR 22899-2:2013,13.220.50 - Fire-resistance of building materials and elements,,2013,ISO,actif,Environnement & Développement durable
ISO/DTR 21044-2,17.120.20 - Flow in open channels,,,ISO,actif,Métrologie & Sciences
ISO/ASTM 51276:2012,17.240 - Radiation measurements,,2012,ISO,actif,Métrologie & Sciences
ISO 12167-1:2001,21.100.10 - Plain bearings,,2001,ISO,actif,Industrie & Mécanique
ISO 8443:2010,21.100.20 - Rolling bearings,,2010,ISO,actif,Industrie & Mécanique
ISO 13769:2002/Amd 1:2003,23.020.35 - Gas cylinders,,2002,ISO,actif,Industrie & Mécanique
ISO 10303-109:2004/Cor 2:2014,25.040.40 - Industrial process measurement and control,,2004,ISO,actif,Industrie & Mécanique
ISO 17654:2011,25.160.40 - Welded joints and welds,,2011,ISO,actif,Industrie & Mécanique
ISO/CD 23052,25.220.20 - Surface treatment,,,ISO,en cours,Industrie & Mécanique
ISO/CD 22680,25.220.40 - Metallic coatings,,,ISO,en cours,Industrie & Mécanique
ISO/IEC TR 15443-2:2012,35.030 - IT Security,,2012,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14496-1:2010,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,2010,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 18046-2:2011,35.040.50 - Automatic identification and data capture techniques,,2011,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 9075-13:2008/Cor 1:2010,35.060 - Languages used in information technology,,2008,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 17998:2012,35.080 - Software,,2012,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 22425:2017,35.110 - Networking,,2017,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 14776-454:2018,35.200 - Interface and interconnection equipment,,2018,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10373-6/DAmd 1,35.240.15 - Identification cards. Chip cards. Biometrics,,,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10166-2:1991/Cor 2:1995,35.240.20 - IT applications in office work,,1991,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 15944-1:2002,35.240.60 - IT applications in transport,,2002,ISO/IEC,actif,Informatique & Technologies
ISO/TR 18307:2001,35.240.80 - IT applications in health care technology,,2001,ISO,actif,Informatique & Technologies
ISO 18918:2000,"37.040.20 - Photographic paper, films and plates. Cartridges",,2000,ISO,actif,Informatique & Technologies
ISO 9525:1988,37.060.20 - Motion picture films. Cartridges,,1988,ISO,actif,Informatique & Technologies
ISO 26022:2010,43.040.15 - Car informatics. On board computer systems,,2010,ISO,actif,Transport & Automobile
ISO/CD 15083,47.080 - Small craft,,,ISO,en cours,Maritime
ISO 2635:1979,49.060 - Aerospace electric equipment and systems,,1979,ISO,actif,Aéronautique & Espace
ISO 15888:2000,49.140 - Space systems and operations,,2000,ISO,actif,Aéronautique & Espace
ISO 16715:2014,53.020.20 - Cranes,,2014,ISO,actif,Industrie & Mécanique
ISO 105-G:1978,59.080.01 - Textiles in general,,1978,ISO,actif,Industrie & Mécanique
ISO 17235:2015,59.140.30 - Leather and furs,,2015,ISO,actif,Industrie & Mécanique
ISO/DIS 22253,"65.160 - Tobacco, tobacco products and related equipment",,,ISO,en cours,Agriculture & Agroalimentaire
ISO 16931:2001,67.200.10 - Animal and vegetable fats and oils,,2001,ISO,actif,Agriculture & Agroalimentaire
ISO 18554:2016,71.040.40 - Chemical analysis,,2016,ISO,actif,Chimie & Matériaux
ISO 4716:1987,71.100.60 - Essential oils,,1987,ISO,actif,Chimie & Matériaux
ISO/NP 15585,73.040 - Coals,,,ISO,actif,Énergie & Ressources
ISO 20823:2003,75.080 - Petroleum products in general,,2003,ISO,actif,Énergie & Ressources
ISO 16070:2005,"75.180.10 - Exploratory, drilling and extraction equipment",,2005,ISO,actif,Énergie & Ressources
ISO 16924:2016,75.200 - Petroleum products and natural gas handling equipment,,2016,ISO,actif,Énergie & Ressources
ISO 4545-1:2005,77.040.10 - Mechanical testing of metals,,2005,ISO,actif,Chimie & Matériaux
ISO 18549-2:2009,77.160 - Powder metallurgy,,2009,ISO,actif,Chimie & Matériaux
ISO 28703:2011,81.060.30 - Advanced ceramics,,2011,ISO,actif,Chimie & Matériaux
ISO 6235:1982,83.040.10 - Latex and raw rubber,,1982,ISO,actif,Chimie & Matériaux
ISO 15360-2:2015,85.040 - Pulps,,2015,ISO,actif,Industrie & Mécanique
ISO 5636-5:2003,85.060 - Paper and board,,2003,ISO,actif,Industrie & Mécanique
ISO 22158:2011,91.140.60 - Water supply systems,,2011,ISO,actif,Construction & BTP
ISO/AWI 16355-5,03.120.30 - Application of statistical methods,,,ISO,en cours,Services & Management
ISO/DTS 21219-26,03.220.01 - Transport in general,,,ISO,en cours,Services & Management
ISO/DIS 20524-1,03.220.20 - Road transport,,,ISO,en cours,Services & Management
